subj_idx,SubjectID,Group,stim,response,rt,Phase
1,P002,AgencyEMS,Right,1,0.230655,Baseline
1,P002,AgencyEMS,Right,1,0.245655,Baseline
1,P002,AgencyEMS,Right,1,0.201655,Baseline
1,P002,AgencyEMS,Left,1,0.197655,Baseline
1,P002,AgencyEMS,Left,1,0.25865499999999997,Baseline
1,P002,AgencyEMS,Left,0,0.400655,Baseline
1,P002,AgencyEMS,Right,1,0.208655,Baseline
1,P002,AgencyEMS,Left,0,0.264655,Baseline
1,P002,AgencyEMS,Left,1,0.269655,Baseline
1,P002,AgencyEMS,Left,1,0.188655,Baseline
1,P002,AgencyEMS,Left,1,0.224655,Baseline
1,P002,AgencyEMS,Left,1,0.29965499999999995,Baseline
1,P002,AgencyEMS,Right,0,0.200655,Baseline
1,P002,AgencyEMS,Right,1,0.242655,Baseline
1,P002,AgencyEMS,Left,1,0.225655,Baseline
1,P002,AgencyEMS,Left,1,0.188655,Baseline
1,P002,AgencyEMS,Right,1,0.280655,Baseline
1,P002,AgencyEMS,Right,1,0.220655,Baseline
1,P002,AgencyEMS,Left,1,0.238655,Baseline
1,P002,AgencyEMS,Left,1,0.25865499999999997,Baseline
1,P002,AgencyEMS,Left,1,0.219655,Baseline
1,P002,AgencyEMS,Left,1,0.24865500000000001,Baseline
1,P002,AgencyEMS,Right,1,0.31665499999999996,Baseline
1,P002,AgencyEMS,Left,1,0.254655,Baseline
1,P002,AgencyEMS,Left,1,0.215655,Baseline
1,P002,AgencyEMS,Left,1,0.36865499999999995,Baseline
1,P002,AgencyEMS,Left,1,0.189655,Baseline
1,P002,AgencyEMS,Left,1,0.208655,Baseline
1,P002,AgencyEMS,Right,1,0.217655,Baseline
1,P002,AgencyEMS,Right,0,0.212655,Baseline
1,P002,AgencyEMS,Right,1,0.209655,Baseline
1,P002,AgencyEMS,Right,0,0.342655,Baseline
1,P002,AgencyEMS,Right,1,0.187655,Baseline
1,P002,AgencyEMS,Left,0,0.409655,Baseline
1,P002,AgencyEMS,Right,0,0.24865500000000001,Baseline
1,P002,AgencyEMS,Right,1,0.278655,Baseline
1,P002,AgencyEMS,Left,1,0.189655,Baseline
1,P002,AgencyEMS,Left,0,0.279655,Baseline
1,P002,AgencyEMS,Left,1,0.328655,Baseline
1,P002,AgencyEMS,Right,1,0.231655,Baseline
1,P002,AgencyEMS,Right,1,0.239655,Baseline
1,P002,AgencyEMS,Right,1,0.221655,Baseline
1,P002,AgencyEMS,Left,1,0.273655,Baseline
1,P002,AgencyEMS,Right,1,0.227655,Baseline
1,P002,AgencyEMS,Right,1,0.181655,Baseline
1,P002,AgencyEMS,Right,1,0.244655,Baseline
1,P002,AgencyEMS,Left,1,0.286655,Baseline
1,P002,AgencyEMS,Left,0,0.230655,Baseline
1,P002,AgencyEMS,Right,1,0.230655,Baseline
1,P002,AgencyEMS,Left,1,0.286655,Baseline
1,P002,AgencyEMS,Right,1,0.190655,Baseline
1,P002,AgencyEMS,Left,1,0.328655,Baseline
1,P002,AgencyEMS,Left,1,0.24765500000000001,Baseline
1,P002,AgencyEMS,Left,1,0.230655,Baseline
1,P002,AgencyEMS,Left,1,0.188655,Baseline
1,P002,AgencyEMS,Right,1,0.193655,Baseline
1,P002,AgencyEMS,Right,1,0.181655,Baseline
1,P002,AgencyEMS,Left,1,0.24765500000000001,Baseline
1,P002,AgencyEMS,Left,0,0.338655,Baseline
1,P002,AgencyEMS,Left,1,0.21665500000000001,Baseline
1,P002,AgencyEMS,Left,1,0.25965499999999997,Baseline
1,P002,AgencyEMS,Left,1,0.201655,Baseline
1,P002,AgencyEMS,Left,1,0.24765500000000001,Baseline
1,P002,AgencyEMS,Right,1,0.24765500000000001,Baseline
1,P002,AgencyEMS,Left,1,0.265655,Baseline
1,P002,AgencyEMS,Left,1,0.234655,Baseline
1,P002,AgencyEMS,Left,1,0.187655,Baseline
1,P002,AgencyEMS,Right,1,0.227655,Baseline
1,P002,AgencyEMS,Left,1,0.180655,Baseline
1,P002,AgencyEMS,Right,1,0.214655,Baseline
1,P002,AgencyEMS,Left,1,0.218655,Baseline
1,P002,AgencyEMS,Right,1,0.18565500000000001,Baseline
1,P002,AgencyEMS,Right,1,0.200655,Baseline
1,P002,AgencyEMS,Right,1,0.209655,Baseline
1,P002,AgencyEMS,Left,1,0.207655,Baseline
1,P002,AgencyEMS,Right,1,0.191655,Baseline
1,P002,AgencyEMS,Right,1,0.268655,Baseline
1,P002,AgencyEMS,Right,1,0.199655,Baseline
1,P002,AgencyEMS,Right,1,0.237655,Baseline
1,P002,AgencyEMS,Right,1,0.232655,Baseline
1,P002,AgencyEMS,Left,1,0.226655,Baseline
1,P002,AgencyEMS,Left,1,0.255655,Baseline
1,P002,AgencyEMS,Right,1,0.42265499999999995,Baseline
1,P002,AgencyEMS,Left,1,0.18565500000000001,Baseline
1,P002,AgencyEMS,Left,0,0.288655,Baseline
1,P002,AgencyEMS,Right,1,0.184655,Baseline
1,P002,AgencyEMS,Left,1,0.218655,Baseline
1,P002,AgencyEMS,Left,0,0.201655,Baseline
1,P002,AgencyEMS,Right,1,0.235655,Baseline
1,P002,AgencyEMS,Right,1,0.243655,Baseline
1,P002,AgencyEMS,Left,1,0.193655,Baseline
1,P002,AgencyEMS,Right,1,0.273655,Baseline
1,P002,AgencyEMS,Left,1,0.269655,Baseline
1,P002,AgencyEMS,Right,1,0.231655,Baseline
1,P002,AgencyEMS,Right,1,0.206655,Baseline
1,P002,AgencyEMS,Right,1,0.194655,Baseline
1,P002,AgencyEMS,Right,1,0.227655,Baseline
1,P002,AgencyEMS,Left,1,0.251655,Baseline
1,P002,AgencyEMS,Left,1,0.212655,Baseline
1,P002,AgencyEMS,Left,1,0.287655,Baseline
1,P002,AgencyEMS,Left,1,0.252655,Baseline
1,P002,AgencyEMS,Right,1,0.24865500000000001,Baseline
1,P002,AgencyEMS,Right,1,0.221655,Baseline
1,P002,AgencyEMS,Left,1,0.236655,Baseline
1,P002,AgencyEMS,Left,1,0.203655,Baseline
1,P002,AgencyEMS,Right,1,0.30465499999999995,Baseline
1,P002,AgencyEMS,Left,1,0.200655,Baseline
1,P002,AgencyEMS,Left,1,0.198655,Baseline
1,P002,AgencyEMS,Right,1,0.191655,Baseline
1,P002,AgencyEMS,Left,0,0.192655,Baseline
1,P002,AgencyEMS,Left,1,0.207655,Baseline
1,P002,AgencyEMS,Right,1,0.280655,Baseline
1,P002,AgencyEMS,Left,1,0.204655,Baseline
1,P002,AgencyEMS,Right,1,0.339655,Baseline
1,P002,AgencyEMS,Right,1,0.236655,Baseline
1,P002,AgencyEMS,Right,1,0.505655,Baseline
1,P002,AgencyEMS,Right,1,0.237655,Baseline
1,P002,AgencyEMS,Right,1,0.292655,Baseline
1,P002,AgencyEMS,Left,1,0.182655,Baseline
1,P002,AgencyEMS,Right,1,0.204655,PostTest
1,P002,AgencyEMS,Left,1,0.242655,PostTest
1,P002,AgencyEMS,Left,1,0.217655,PostTest
1,P002,AgencyEMS,Left,1,0.242655,PostTest
1,P002,AgencyEMS,Right,1,0.36565499999999995,PostTest
1,P002,AgencyEMS,Right,1,0.200655,PostTest
1,P002,AgencyEMS,Right,1,0.288655,PostTest
1,P002,AgencyEMS,Left,1,0.265655,PostTest
1,P002,AgencyEMS,Left,1,0.193655,PostTest
1,P002,AgencyEMS,Left,1,0.199655,PostTest
1,P002,AgencyEMS,Left,1,0.222655,PostTest
1,P002,AgencyEMS,Right,1,0.255655,PostTest
1,P002,AgencyEMS,Right,1,0.181655,PostTest
1,P002,AgencyEMS,Right,1,0.196655,PostTest
1,P002,AgencyEMS,Left,1,0.221655,PostTest
1,P002,AgencyEMS,Right,1,0.239655,PostTest
1,P002,AgencyEMS,Left,1,0.198655,PostTest
1,P002,AgencyEMS,Right,1,0.32065499999999997,PostTest
1,P002,AgencyEMS,Left,1,0.280655,PostTest
1,P002,AgencyEMS,Left,1,0.289655,PostTest
1,P002,AgencyEMS,Left,1,0.184655,PostTest
1,P002,AgencyEMS,Right,0,0.184655,PostTest
1,P002,AgencyEMS,Right,1,0.265655,PostTest
1,P002,AgencyEMS,Left,1,0.226655,PostTest
1,P002,AgencyEMS,Left,1,0.29965499999999995,PostTest
1,P002,AgencyEMS,Left,1,0.221655,PostTest
1,P002,AgencyEMS,Left,1,0.203655,PostTest
1,P002,AgencyEMS,Right,0,0.475655,PostTest
1,P002,AgencyEMS,Right,1,0.246655,PostTest
1,P002,AgencyEMS,Left,1,0.197655,PostTest
1,P002,AgencyEMS,Left,1,0.205655,PostTest
1,P002,AgencyEMS,Right,1,0.338655,PostTest
1,P002,AgencyEMS,Left,0,0.208655,PostTest
1,P002,AgencyEMS,Left,1,0.188655,PostTest
1,P002,AgencyEMS,Left,0,0.26265499999999997,PostTest
1,P002,AgencyEMS,Left,0,0.230655,PostTest
1,P002,AgencyEMS,Right,1,0.285655,PostTest
1,P002,AgencyEMS,Right,1,0.24865500000000001,PostTest
1,P002,AgencyEMS,Left,0,0.179655,PostTest
1,P002,AgencyEMS,Right,0,0.198655,PostTest
1,P002,AgencyEMS,Right,1,0.48865499999999995,PostTest
1,P002,AgencyEMS,Right,1,0.211655,PostTest
1,P002,AgencyEMS,Right,1,0.209655,PostTest
1,P002,AgencyEMS,Left,0,0.249655,PostTest
1,P002,AgencyEMS,Right,1,0.336655,PostTest
1,P002,AgencyEMS,Left,1,0.222655,PostTest
1,P002,AgencyEMS,Left,1,0.251655,PostTest
1,P002,AgencyEMS,Right,1,0.250655,PostTest
1,P002,AgencyEMS,Right,1,0.243655,PostTest
1,P002,AgencyEMS,Left,1,0.31265499999999996,PostTest
1,P002,AgencyEMS,Right,0,0.274655,PostTest
1,P002,AgencyEMS,Left,1,0.203655,PostTest
1,P002,AgencyEMS,Right,1,0.177655,PostTest
1,P002,AgencyEMS,Right,0,0.238655,PostTest
1,P002,AgencyEMS,Right,1,0.201655,PostTest
1,P002,AgencyEMS,Left,1,0.274655,PostTest
1,P002,AgencyEMS,Right,1,0.201655,PostTest
1,P002,AgencyEMS,Left,1,0.271655,PostTest
1,P002,AgencyEMS,Left,1,0.167655,PostTest
1,P002,AgencyEMS,Right,1,0.221655,PostTest
1,P002,AgencyEMS,Left,1,0.274655,PostTest
1,P002,AgencyEMS,Right,1,0.199655,PostTest
1,P002,AgencyEMS,Right,1,0.24765500000000001,PostTest
1,P002,AgencyEMS,Left,1,0.175655,PostTest
1,P002,AgencyEMS,Right,1,0.200655,PostTest
1,P002,AgencyEMS,Right,1,0.214655,PostTest
1,P002,AgencyEMS,Left,1,0.190655,PostTest
1,P002,AgencyEMS,Left,1,0.25665499999999997,PostTest
1,P002,AgencyEMS,Right,1,0.198655,PostTest
1,P002,AgencyEMS,Right,0,0.26265499999999997,PostTest
1,P002,AgencyEMS,Left,1,0.173655,PostTest
1,P002,AgencyEMS,Left,1,0.191655,PostTest
1,P002,AgencyEMS,Left,1,0.191655,PostTest
1,P002,AgencyEMS,Right,1,0.180655,PostTest
1,P002,AgencyEMS,Right,1,0.25765499999999997,PostTest
1,P002,AgencyEMS,Right,1,0.21665500000000001,PostTest
1,P002,AgencyEMS,Left,0,0.18565500000000001,PostTest
1,P002,AgencyEMS,Left,1,0.217655,PostTest
1,P002,AgencyEMS,Left,1,0.18565500000000001,PostTest
1,P002,AgencyEMS,Left,1,0.255655,PostTest
1,P002,AgencyEMS,Left,0,0.177655,PostTest
1,P002,AgencyEMS,Left,0,0.213655,PostTest
1,P002,AgencyEMS,Right,1,0.196655,PostTest
1,P002,AgencyEMS,Left,1,0.171655,PostTest
1,P002,AgencyEMS,Left,1,0.186655,PostTest
1,P002,AgencyEMS,Left,0,0.280655,PostTest
1,P002,AgencyEMS,Right,1,0.25865499999999997,PostTest
1,P002,AgencyEMS,Left,1,0.30265499999999995,PostTest
1,P002,AgencyEMS,Right,1,0.200655,PostTest
1,P002,AgencyEMS,Right,1,0.255655,PostTest
1,P002,AgencyEMS,Left,1,0.233655,PostTest
1,P002,AgencyEMS,Right,1,0.223655,PostTest
1,P002,AgencyEMS,Right,1,0.36865499999999995,PostTest
1,P002,AgencyEMS,Left,0,0.196655,PostTest
1,P002,AgencyEMS,Left,1,0.174655,PostTest
1,P002,AgencyEMS,Left,1,0.512655,PostTest
1,P002,AgencyEMS,Right,1,0.226655,PostTest
1,P002,AgencyEMS,Left,0,0.193655,PostTest
1,P002,AgencyEMS,Left,1,0.274655,PostTest
1,P002,AgencyEMS,Left,0,0.189655,PostTest
1,P002,AgencyEMS,Right,1,0.30265499999999995,PostTest
1,P002,AgencyEMS,Left,1,0.234655,PostTest
1,P002,AgencyEMS,Left,1,0.195655,PostTest
1,P002,AgencyEMS,Left,1,0.194655,PostTest
1,P002,AgencyEMS,Left,1,0.233655,PostTest
1,P002,AgencyEMS,Left,0,0.230655,PostTest
1,P002,AgencyEMS,Right,1,0.196655,PostTest
1,P002,AgencyEMS,Left,0,0.462655,PostTest
1,P002,AgencyEMS,Right,1,0.29965499999999995,PostTest
1,P002,AgencyEMS,Left,1,0.346655,PostTest
1,P002,AgencyEMS,Right,1,0.181655,PostTest
1,P002,AgencyEMS,Right,1,0.285655,PostTest
1,P002,AgencyEMS,Right,1,0.186655,PostTest
1,P002,AgencyEMS,Right,0,0.223655,PostTest
1,P002,AgencyEMS,Left,1,0.217655,PostTest
1,P002,AgencyEMS,Left,1,0.24865500000000001,PostTest
1,P002,AgencyEMS,Left,1,0.269655,PostTest
1,P002,AgencyEMS,Right,0,0.263655,PostTest
1,P002,AgencyEMS,Right,0,0.203655,PostTest
1,P002,AgencyEMS,Right,1,0.239655,PostTest
1,P002,AgencyEMS,Left,1,0.31965499999999997,PostTest
1,P002,AgencyEMS,Left,1,0.187655,PostTest
1,P002,AgencyEMS,Left,1,0.240655,PostTest
1,P002,AgencyEMS,Right,0,0.218655,PostTest
1,P002,AgencyEMS,Left,1,0.235655,PostTest
1,P002,AgencyEMS,Left,1,0.197655,PostTest
1,P002,AgencyEMS,Left,0,0.182655,PostTest
1,P002,AgencyEMS,Left,1,0.226655,PostTest
1,P002,AgencyEMS,Left,1,0.199655,PostTest
1,P002,AgencyEMS,Right,1,0.266655,PostTest
1,P002,AgencyEMS,Right,0,0.340655,PostTest
1,P002,AgencyEMS,Left,1,0.203655,PostTest
1,P002,AgencyEMS,Left,0,0.416655,PostTest
1,P002,AgencyEMS,Right,0,0.25965499999999997,PostTest
1,P002,AgencyEMS,Left,0,0.241655,PostTest
1,P002,AgencyEMS,Right,0,0.245655,PostTest
1,P002,AgencyEMS,Left,1,0.281655,PostTest
1,P002,AgencyEMS,Left,1,0.242655,PostTest
1,P002,AgencyEMS,Left,1,0.253655,PostTest
1,P002,AgencyEMS,Right,1,0.194655,PostTest
1,P002,AgencyEMS,Left,1,0.36765499999999995,PostTest
1,P002,AgencyEMS,Left,0,0.201655,PostTest
1,P002,AgencyEMS,Left,1,0.350655,PostTest
1,P002,AgencyEMS,Right,1,0.234655,PostTest
1,P002,AgencyEMS,Right,1,0.283655,PostTest
1,P002,AgencyEMS,Left,1,0.225655,PostTest
1,P002,AgencyEMS,Right,1,0.217655,PostTest
1,P002,AgencyEMS,Right,1,0.203655,PostTest
1,P002,AgencyEMS,Left,1,0.24765500000000001,PostTest
1,P002,AgencyEMS,Left,1,0.205655,PostTest
1,P002,AgencyEMS,Right,1,0.233655,PostTest
1,P002,AgencyEMS,Right,1,0.292655,PostTest
1,P002,AgencyEMS,Left,0,0.21665500000000001,PostTest
1,P002,AgencyEMS,Right,1,0.180655,PostTest
1,P002,AgencyEMS,Right,1,0.202655,PostTest
1,P002,AgencyEMS,Left,1,0.31465499999999996,PostTest
1,P002,AgencyEMS,Right,1,0.227655,PostTest
1,P002,AgencyEMS,Right,1,0.219655,PostTest
1,P002,AgencyEMS,Left,1,0.250655,PostTest
1,P002,AgencyEMS,Right,1,0.195655,PostTest
1,P002,AgencyEMS,Left,1,0.196655,PostTest
1,P002,AgencyEMS,Right,1,0.198655,PostTest
1,P002,AgencyEMS,Right,1,0.231655,PostTest
1,P002,AgencyEMS,Right,1,0.201655,PostTest
1,P002,AgencyEMS,Left,0,0.189655,PostTest
1,P002,AgencyEMS,Left,1,0.197655,PostTest
1,P002,AgencyEMS,Left,1,0.24765500000000001,PostTest
1,P002,AgencyEMS,Left,0,0.29565499999999995,PostTest
1,P002,AgencyEMS,Left,1,0.287655,PostTest
1,P002,AgencyEMS,Left,1,0.184655,PostTest
1,P002,AgencyEMS,Left,1,0.215655,PostTest
1,P002,AgencyEMS,Left,1,0.184655,PostTest
1,P002,AgencyEMS,Right,1,0.203655,PostTest
1,P002,AgencyEMS,Left,1,0.192655,PostTest
1,P002,AgencyEMS,Left,1,0.195655,PostTest
1,P002,AgencyEMS,Left,1,0.234655,PostTest
1,P002,AgencyEMS,Left,1,0.240655,PostTest
1,P002,AgencyEMS,Right,1,0.235655,PostTest
1,P002,AgencyEMS,Right,1,0.49065499999999995,PostTest
1,P002,AgencyEMS,Left,1,0.254655,PostTest
1,P002,AgencyEMS,Left,1,0.230655,PostTest
1,P002,AgencyEMS,Left,0,0.184655,PostTest
1,P002,AgencyEMS,Left,0,0.236655,PostTest
1,P002,AgencyEMS,Right,1,0.24865500000000001,PostTest
1,P002,AgencyEMS,Left,0,0.213655,PostTest
1,P002,AgencyEMS,Left,1,0.186655,PostTest
1,P002,AgencyEMS,Left,0,0.169655,PostTest
1,P002,AgencyEMS,Left,1,0.26165499999999997,PostTest
1,P002,AgencyEMS,Left,1,0.218655,PostTest
1,P002,AgencyEMS,Right,1,0.199655,PostTest
1,P002,AgencyEMS,Right,1,0.294655,PostTest
1,P002,AgencyEMS,Left,1,0.253655,PostTest
1,P002,AgencyEMS,Left,1,0.195655,PostTest
1,P002,AgencyEMS,Left,0,0.245655,PostTest
1,P002,AgencyEMS,Right,1,0.30565499999999995,PostTest
1,P002,AgencyEMS,Right,1,0.197655,PostTest
1,P002,AgencyEMS,Right,1,0.18565500000000001,PostTest
1,P002,AgencyEMS,Right,1,0.188655,PostTest
1,P002,AgencyEMS,Right,1,0.181655,PostTest
1,P002,AgencyEMS,Right,1,0.181655,PostTest
2,P003,AgencyEMS,Right,1,0.198173,Baseline
2,P003,AgencyEMS,Right,1,0.226173,Baseline
2,P003,AgencyEMS,Right,1,0.191173,Baseline
2,P003,AgencyEMS,Right,1,0.234173,Baseline
2,P003,AgencyEMS,Right,1,0.354173,Baseline
2,P003,AgencyEMS,Left,1,0.224173,Baseline
2,P003,AgencyEMS,Left,1,0.226173,Baseline
2,P003,AgencyEMS,Left,1,0.296173,Baseline
2,P003,AgencyEMS,Left,0,0.260173,Baseline
2,P003,AgencyEMS,Right,1,0.207173,Baseline
2,P003,AgencyEMS,Right,1,0.200173,Baseline
2,P003,AgencyEMS,Right,0,0.274173,Baseline
2,P003,AgencyEMS,Left,1,0.285173,Baseline
2,P003,AgencyEMS,Right,1,0.219173,Baseline
2,P003,AgencyEMS,Left,0,0.279173,Baseline
2,P003,AgencyEMS,Right,1,0.226173,Baseline
2,P003,AgencyEMS,Left,1,0.242173,Baseline
2,P003,AgencyEMS,Right,1,0.255173,Baseline
2,P003,AgencyEMS,Left,0,0.234173,Baseline
2,P003,AgencyEMS,Right,1,0.232173,Baseline
2,P003,AgencyEMS,Right,1,0.213173,Baseline
2,P003,AgencyEMS,Left,1,0.395173,Baseline
2,P003,AgencyEMS,Right,1,0.240173,Baseline
2,P003,AgencyEMS,Left,1,0.275173,Baseline
2,P003,AgencyEMS,Right,1,0.335173,Baseline
2,P003,AgencyEMS,Left,1,0.266173,Baseline
2,P003,AgencyEMS,Right,0,0.195173,Baseline
2,P003,AgencyEMS,Left,1,0.192173,Baseline
2,P003,AgencyEMS,Left,1,0.207173,Baseline
2,P003,AgencyEMS,Left,1,0.294173,Baseline
2,P003,AgencyEMS,Left,1,0.230173,Baseline
2,P003,AgencyEMS,Left,1,0.209173,Baseline
2,P003,AgencyEMS,Right,1,0.233173,Baseline
2,P003,AgencyEMS,Right,1,0.213173,Baseline
2,P003,AgencyEMS,Right,1,0.253173,Baseline
2,P003,AgencyEMS,Right,1,0.360173,Baseline
2,P003,AgencyEMS,Right,0,0.200173,Baseline
2,P003,AgencyEMS,Right,0,0.230173,Baseline
2,P003,AgencyEMS,Right,1,0.275173,Baseline
2,P003,AgencyEMS,Right,1,0.19717300000000001,Baseline
2,P003,AgencyEMS,Right,1,0.300173,Baseline
2,P003,AgencyEMS,Right,0,0.302173,Baseline
2,P003,AgencyEMS,Left,1,0.292173,Baseline
2,P003,AgencyEMS,Left,1,0.232173,Baseline
2,P003,AgencyEMS,Left,1,0.213173,Baseline
2,P003,AgencyEMS,Right,1,0.292173,Baseline
2,P003,AgencyEMS,Right,1,0.204173,Baseline
2,P003,AgencyEMS,Left,1,0.190173,Baseline
2,P003,AgencyEMS,Left,1,0.19617300000000001,Baseline
2,P003,AgencyEMS,Right,1,0.36917300000000003,Baseline
2,P003,AgencyEMS,Right,1,0.251173,Baseline
2,P003,AgencyEMS,Right,1,0.296173,Baseline
2,P003,AgencyEMS,Right,1,0.264173,Baseline
2,P003,AgencyEMS,Right,0,0.214173,Baseline
2,P003,AgencyEMS,Right,1,0.242173,Baseline
2,P003,AgencyEMS,Right,1,0.227173,Baseline
2,P003,AgencyEMS,Right,1,0.234173,Baseline
2,P003,AgencyEMS,Right,1,0.214173,Baseline
2,P003,AgencyEMS,Left,1,0.441173,Baseline
2,P003,AgencyEMS,Left,1,0.227173,Baseline
2,P003,AgencyEMS,Left,1,0.280173,Baseline
2,P003,AgencyEMS,Right,1,0.209173,Baseline
2,P003,AgencyEMS,Left,1,0.239173,Baseline
2,P003,AgencyEMS,Left,1,0.250173,Baseline
2,P003,AgencyEMS,Left,1,0.224173,Baseline
2,P003,AgencyEMS,Left,1,0.213173,Baseline
2,P003,AgencyEMS,Right,1,0.225173,Baseline
2,P003,AgencyEMS,Left,1,0.226173,Baseline
2,P003,AgencyEMS,Left,1,0.202173,Baseline
2,P003,AgencyEMS,Right,1,0.268173,Baseline
2,P003,AgencyEMS,Right,1,0.19617300000000001,Baseline
2,P003,AgencyEMS,Left,1,0.22917300000000002,Baseline
2,P003,AgencyEMS,Left,1,0.323173,Baseline
2,P003,AgencyEMS,Right,1,0.355173,Baseline
2,P003,AgencyEMS,Left,1,0.314173,Baseline
2,P003,AgencyEMS,Right,1,0.202173,Baseline
2,P003,AgencyEMS,Left,1,0.318173,Baseline
2,P003,AgencyEMS,Right,1,0.219173,Baseline
2,P003,AgencyEMS,Right,1,0.348173,Baseline
2,P003,AgencyEMS,Right,1,0.239173,Baseline
2,P003,AgencyEMS,Left,1,0.302173,Baseline
2,P003,AgencyEMS,Right,1,0.247173,Baseline
2,P003,AgencyEMS,Left,1,0.19617300000000001,Baseline
2,P003,AgencyEMS,Left,1,0.240173,Baseline
2,P003,AgencyEMS,Left,1,0.285173,Baseline
2,P003,AgencyEMS,Right,1,0.272173,Baseline
2,P003,AgencyEMS,Left,1,0.219173,Baseline
2,P003,AgencyEMS,Right,1,0.299173,Baseline
2,P003,AgencyEMS,Left,1,0.258173,Baseline
2,P003,AgencyEMS,Left,1,0.210173,Baseline
2,P003,AgencyEMS,Left,1,0.301173,Baseline
2,P003,AgencyEMS,Right,1,0.284173,Baseline
2,P003,AgencyEMS,Left,1,0.215173,Baseline
2,P003,AgencyEMS,Right,1,0.257173,Baseline
2,P003,AgencyEMS,Left,0,0.268173,Baseline
2,P003,AgencyEMS,Left,1,0.263173,Baseline
2,P003,AgencyEMS,Left,0,0.255173,Baseline
2,P003,AgencyEMS,Right,1,0.243173,Baseline
2,P003,AgencyEMS,Right,1,0.263173,Baseline
2,P003,AgencyEMS,Left,1,0.205173,Baseline
2,P003,AgencyEMS,Left,1,0.226173,Baseline
2,P003,AgencyEMS,Right,1,0.257173,Baseline
2,P003,AgencyEMS,Left,1,0.274173,Baseline
2,P003,AgencyEMS,Right,1,0.235173,Baseline
2,P003,AgencyEMS,Right,1,0.194173,Baseline
2,P003,AgencyEMS,Right,1,0.195173,Baseline
2,P003,AgencyEMS,Right,0,0.215173,Baseline
2,P003,AgencyEMS,Right,1,0.217173,Baseline
2,P003,AgencyEMS,Left,1,0.220173,Baseline
2,P003,AgencyEMS,Right,1,0.296173,Baseline
2,P003,AgencyEMS,Left,1,0.22917300000000002,Baseline
2,P003,AgencyEMS,Right,1,0.237173,Baseline
2,P003,AgencyEMS,Right,1,0.203173,Baseline
2,P003,AgencyEMS,Left,1,0.210173,Baseline
2,P003,AgencyEMS,Right,1,0.205173,Baseline
2,P003,AgencyEMS,Right,1,0.339173,Baseline
2,P003,AgencyEMS,Right,1,0.370173,Baseline
2,P003,AgencyEMS,Left,1,0.198173,Baseline
2,P003,AgencyEMS,Left,1,0.360173,Baseline
2,P003,AgencyEMS,Right,1,0.272173,Baseline
2,P003,AgencyEMS,Right,1,0.225173,Baseline
2,P003,AgencyEMS,Left,1,0.241173,Baseline
2,P003,AgencyEMS,Right,1,0.219173,Baseline
2,P003,AgencyEMS,Left,0,0.199173,Baseline
2,P003,AgencyEMS,Right,0,0.22817300000000001,Baseline
2,P003,AgencyEMS,Left,1,0.204173,Baseline
2,P003,AgencyEMS,Right,0,0.235173,Baseline
2,P003,AgencyEMS,Left,0,0.273173,Baseline
2,P003,AgencyEMS,Right,1,0.209173,Baseline
2,P003,AgencyEMS,Right,0,0.199173,Baseline
2,P003,AgencyEMS,Left,1,0.225173,Baseline
2,P003,AgencyEMS,Left,1,0.223173,Baseline
2,P003,AgencyEMS,Left,0,0.242173,Baseline
2,P003,AgencyEMS,Right,0,0.250173,Baseline
2,P003,AgencyEMS,Left,1,0.240173,Baseline
2,P003,AgencyEMS,Left,1,0.22917300000000002,Baseline
2,P003,AgencyEMS,Right,1,0.264173,Baseline
2,P003,AgencyEMS,Left,1,0.260173,Baseline
2,P003,AgencyEMS,Right,1,0.365173,Baseline
2,P003,AgencyEMS,Left,1,0.248173,Baseline
2,P003,AgencyEMS,Left,1,0.252173,Baseline
2,P003,AgencyEMS,Right,1,0.299173,Baseline
2,P003,AgencyEMS,Right,1,0.241173,Baseline
2,P003,AgencyEMS,Left,1,0.226173,Baseline
2,P003,AgencyEMS,Left,1,0.207173,Baseline
2,P003,AgencyEMS,Right,1,0.190173,Baseline
2,P003,AgencyEMS,Right,1,0.330173,Baseline
2,P003,AgencyEMS,Left,1,0.232173,Baseline
2,P003,AgencyEMS,Right,1,0.254173,Baseline
2,P003,AgencyEMS,Left,1,0.213173,Baseline
2,P003,AgencyEMS,Right,1,0.19617300000000001,Baseline
2,P003,AgencyEMS,Right,1,0.261173,Baseline
2,P003,AgencyEMS,Left,1,0.336173,Baseline
2,P003,AgencyEMS,Left,1,0.239173,Baseline
2,P003,AgencyEMS,Left,1,0.320173,Baseline
2,P003,AgencyEMS,Right,1,0.242173,Baseline
2,P003,AgencyEMS,Right,1,0.219173,Baseline
2,P003,AgencyEMS,Left,1,0.202173,Baseline
2,P003,AgencyEMS,Left,1,0.268173,Baseline
2,P003,AgencyEMS,Right,1,0.299173,Baseline
2,P003,AgencyEMS,Left,1,0.285173,Baseline
2,P003,AgencyEMS,Left,0,0.216173,Baseline
2,P003,AgencyEMS,Left,0,0.259173,Baseline
2,P003,AgencyEMS,Right,1,0.311173,Baseline
2,P003,AgencyEMS,Left,0,0.273173,Baseline
2,P003,AgencyEMS,Left,1,0.222173,Baseline
2,P003,AgencyEMS,Right,0,0.247173,Baseline
2,P003,AgencyEMS,Right,0,0.201173,Baseline
2,P003,AgencyEMS,Left,1,0.204173,Baseline
2,P003,AgencyEMS,Left,1,0.275173,Baseline
2,P003,AgencyEMS,Left,1,0.222173,Baseline
